아이디,고을_한글,고을_한자,레벨,도,고을,한자,계수관id,계수관,호,구,번상군,유방군,수군,군정,侍衛軍,營鎭屬軍,鎭屬防牌,守城軍,守護軍,巡綽牌,烟臺軍,烽火軍,營屬軍,營鎭軍,翼屬軍,鎭屬軍,正軍,步軍,營軍,甲士,翼軍,鎭軍,防牌,馬軍,長番水軍,騎船軍,船軍,진군중_방패군,부령_갑사정군_원문합계,추정배분여부,추정배분근거,한자短,도短,admid_group,lon,lat,면적km2,한양거리km
wda_40005003_003,충청도 / 공주목 / 서천군,忠淸道 / 公州牧 / 舒川郡,5.0,충청도,서천군,舒川郡,wda_40005003,공주목,421,1876,9,224,0,233,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,,舒川,충청,충청_서천,126.71007967797765,36.08768070697773,137.2651076503098,165.2217811495897
wda_40005003_004,충청도 / 공주목 / 남포현,忠淸道 / 公州牧 / 藍浦縣,5.0,충청도,남포현,藍浦縣,wda_40005003,공주목,180,949,2,17,61,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,61,0,0,0,,藍浦,충청,충청_남포,126.6310170788659,36.2599212958289,244.44384739920497,147.7415007127307
wda_40005003_005,충청도 / 공주목 / 비인현,忠淸道 / 公州牧 / 庇仁縣,5.0,충청도,비인현,庇仁縣,wda_40005003,공주목,166,651,4,28,57,89,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,,庇仁,충청,충청_비인,126.62858748520762,36.141778065013256,113.95893246307968,160.57748842129104
wda_40005003_006,충청도 / 공주목 / 정산현,忠淸道 / 公州牧 / 定山縣,5.0,충청도,정산현,定山縣,wda_40005003,공주목,258,1113,13,5,124,142,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,124,0,0,0,,定山,충청,충청_정산,126.93510623027264,36.39107178037916,183.7556393481791,129.9712869837077
wda_40005003_007,충청도 / 공주목 / 홍산현,忠淸道 / 公州牧 / 鴻山縣,5.0,충청도,홍산현,鴻山縣,wda_40005003,공주목,348,1971,16,16,174,206,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,174,0,0,0,,鴻山,충청,충청_홍산,126.75752165784309,36.26468733291858,190.7951156720519,145.2426285617263
wda_40005003_008,충청도 / 공주목 / 은진현,忠淸道 / 公州牧 / 恩津縣,5.0,충청도,은진현,恩津縣,wda_40005003,공주목,506,1717,22,52,258,332,22,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,,恩津,충청,충청_은진,127.1232959473146,36.1468615357862,146.39415640756488,157.47196401908042
wda_40005003_009,충청도 / 공주목 / 연산현,忠淸道 / 公州牧 / 連山縣,5.0,충청도,연산현,連山縣,wda_40005003,공주목,378,1487,9,2,162,173,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,162,0,0,0,,連山,충청,충청_연산,127.22636385058314,36.22177642423562,237.357037961483,150.3231832467012
wda_40005003_010,충청도 / 공주목 / 회덕현,忠淸道 / 公州牧 / 懷德縣,5.0,충청도,회덕현,懷德縣,wda_40005003,공주목,300,1266,7,4,149,160,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,,懷德,충청,충청_회덕,127.45293176731622,36.38248448806421,157.5686470977962,137.70656787439134
wda_40005003_011,충청도 / 공주목 / 석성현,忠淸道 / 公州牧 / 石城縣,5.0,충청도,석성현,石城縣,wda_40005003,공주목,395,1208,11,23,150,184,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,,石城,충청,충청_석성,127.00822827986636,36.22090765446556,70.23645651713014,148.7588289053228
wda_40005003_012,충청도 / 공주목 / 진잠현,忠淸道 / 公州牧 / 鎭岑縣,5.0,충청도,진잠현,鎭岑縣,wda_40005003,공주목,153,583,1,2,92,95,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,,鎭岑,충청,충청_진잠,127.31216208669836,36.27892317047896,118.97580206766725,145.4830101954483
wda_40005003_013,충청도 / 공주목 / 부여현,忠淸道 / 公州牧 / 扶餘縣,5.0,충청도,부여현,扶餘縣,wda_40005003,공주목,382,1337,17,29,228,274,17,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,,扶餘,충청,충청_부여,126.88705165928808,36.30197740883002,186.1205171123147,140.00258963920828
wda_40005003_014,충청도 / 공주목 / 이산현,忠淸道 / 公州牧 / 尼山縣,5.0,충청도,이산현,尼山縣,wda_40005003,공주목,384,1591,28,19,190,237,28,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,,尼山,충청,충청_이산,127.11574091109348,36.27401688758817,122.3705630004406,143.4051250825162
wda_40005004,충청도 / 홍주목,忠淸道 / 洪州牧,4.0,충청도,홍주목,洪州牧,wda_40005004,홍주목,1379,6031,57,178,400,635,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,400,0,0,0,,洪州,충청,충청_홍주,126.64785762881344,36.59583114860278,577.5698462203145,111.2955494267242
wda_40005004_001,충청도 / 홍주목 / 태안군,忠淸道 / 洪州牧 / 泰安郡,5.0,충청도,태안군,泰安郡,wda_40005004,홍주목,173,547,0,22,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,13,0,0,0,,泰安,충청,충청_태안,126.25214444860784,36.76813556938863,327.15569054707885,109.74893846444928
wda_40005004_002,충청도 / 홍주목 / 서산군,忠淸道 / 洪州牧 / 瑞山郡,5.0,충청도,서산군,瑞山郡,wda_40005004,홍주목,489,1887,12,53,209,274,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,209,0,0,0,,瑞山,충청,충청_서산,126.42599707836834,36.76899680350066,477.391897842288,101.1384021790223
wda_40005004_003,충청도 / 홍주목 / 면천군,忠淸道 / 洪州牧 / 沔川郡,5.0,충청도,면천군,沔川郡,wda_40005004,홍주목,405,3155,11,28,195,234,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,195,0,0,0,,沔川,충청,충청_면천,126.70921120015106,36.874374389247016,205.037140250206,80.18839792077632
wda_40005004_004,충청도 / 홍주목 / 해미현,忠淸道 / 洪州牧 / 海美縣,5.0,충청도,해미현,海美縣,wda_40005004,홍주목,258,855,5,3,79,87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,79,0,0,0,,海美,충청,충청_해미,126.56155060888968,36.80808211889623,206.39343940094116,91.77881341317178
wda_40005004_005,충청도 / 홍주목 / 당진현,忠淸道 / 洪州牧 / 唐津縣,5.0,충청도,당진현,唐津縣,wda_40005004,홍주목,284,1489,2,8,120,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,120,0,0,0,,唐津,충청,충청_당진,126.59064925026914,36.93645159002327,141.93795677274466,77.82323047360038
wda_40005004_006,충청도 / 홍주목 / 덕산현,忠淸道 / 洪州牧 / 德山縣,5.0,충청도,덕산현,德山縣,wda_40005004,홍주목,649,3214,20,230,87,337,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,87,0,0,0,,德山,충청,충청_덕산,126.6902045080882,36.7195641999052,202.1537667028606,97.0923352435926
wda_40005004_007,충청도 / 홍주목 / 예산현,忠淸道 / 洪州牧 / 禮山縣,5.0,충청도,예산현,禮山縣,wda_40005004,홍주목,321,1477,18,27,156,201,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,156,0,0,0,,禮山,충청,충청_예산,126.85516962153932,36.69330273365115,165.78440245240927,97.11939690775712
wda_40005004_008,충청도 / 홍주목 / 청양현,忠淸道 / 洪州牧 / 靑陽縣,5.0,충청도,청양현,靑陽縣,wda_40005004,홍주목,265,1021,13,37,0,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,,靑陽,충청,충청_청양,126.82495862970634,36.4610310963662,217.78978203237057,122.94571434001584
wda_40005004_009,충청도 / 홍주목 / 보령현,忠淸道 / 洪州牧 / 保寧縣,5.0,충청도,보령현,保寧縣,wda_40005004,홍주목,365,1213,12,100,0,112,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,,保寧,충청,충청_보령,126.60249279453842,36.39998063716208,217.17953768372536,133.26999887771456
wda_40005004_010,충청도 / 홍주목 / 결성현,忠淸道 / 洪州牧 / 結城縣,5.0,충청도,결성현,結城縣,wda_40005004,홍주목,304,1698,7,14,84,105,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,84,0,0,0,,結城,충청,충청_결성,126.5684684817848,36.550583222667136,155.78874139487743,118.15318591785363
wda_40005004_011,충청도 / 홍주목 / 대흥현,忠淸道 / 洪州牧 / 大興縣,5.0,충청도,대흥현,大興縣,wda_40005004,홍주목,388,1518,11,89,100,200,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,100,0,0,0,,大興,충청,충청_대흥,126.82521518250442,36.60283992637542,182.78025979176164,107.37415548009362
wda_40010001,평안도 / 평양부,平安道 / 平壤府,4.0,평안도,평양부,平壤府,wda_40010001,평양부,8125,14440,736,3096,437,4269,736,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,2951,0,0,0,0,0,437,0,0,0,,平壤,평안,평안_평양,125.68105421299306,39.06889952059727,1469.944871276617,203.0717971444249
wda_40010001_001,평안도 / 평양부 / 중화군,平安道 / 平壤府 / 中和郡,5.0,평안도,중화군,中和郡,wda_40010001,평양부,1503,2710,226,481,140,847,226,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,140,0,0,0,,中和,평안,평안_중화,125.78675766515,38.85098813823411,463.35157841071486,177.985504181359
wda_40010001_002,평안도 / 평양부 / 상원군,平安道 / 平壤府 / 祥原郡,5.0,평안도,상원군,祥原郡,wda_40010001,평양부,703,1899,183,306,0,489,183,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,,祥原,평안,평안_상원,126.07210827499222,38.84765663335967,473.86266616359353,163.47871777718225
wda_40010001_003,평안도 / 평양부 / 삼등현,平安道 / 平壤府 / 三登縣,5.0,평안도,삼등현,三登縣,wda_40010001,평양부,375,742,72,120,24,216,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,24,0,0,0,,三登,평안,평안_삼등,126.1653373862405,39.046998432931936,256.22953574359417,179.3339096133163
wda_40010001_004,평안도 / 평양부 / 강동현,平安道 / 平壤府 / 江東縣,5.0,평안도,강동현,江東縣,wda_40010001,평양부,894,1823,110,345,67,522,110,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,342,0,0,0,0,0,67,0,0,0,,江東,평안,평안_강동,126.00247433302924,39.12277314374924,418.7559583708644,193.2213822465576
wda_40010001_005,평안도 / 평양부 / 순안현,平安道 / 平壤府 / 順安縣,5.0,평안도,순안현,順安縣,wda_40010001,평양부,664,1751,100,415,91,606,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,413,0,0,0,0,0,91,0,0,0,,順安,평안,평안_순안,125.681512321955,39.270693923141216,344.17957927659154,221.68107130699764
wda_40010001_006,평안도 / 평양부 / 증산현,平安道 / 平壤府 / 甑山縣,5.0,평안도,증산현,甑山縣,wda_40010001,평양부,301,835,32,152,60,244,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,60,0,0,0,,甑山,평안,평안_증산,125.34973021714278,39.10812885941582,108.81482445821166,224.8426258036467
wda_40010001_007,평안도 / 평양부 / 함종현,平安道 / 平壤府 / 咸從縣,5.0,평안도,함종현,咸從縣,wda_40010001,평양부,807,1539,103,277,99,479,103,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,99,0,0,0,,咸從,평안,평안_함종,125.3043818959266,38.9905641774025,176.7406085766852,217.9531142588715
wda_40010001_008,평안도 / 평양부 / 삼화현,平安道 / 平壤府 / 三和縣,5.0,평안도,삼화현,三和縣,wda_40010001,평양부,410,3105,57,242,77,376,57,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,77,0,0,0,,三和,평안,평안_삼화,125.28310033465624,38.79130856957588,257.3431065529585,204.0318094920229
wda_40010001_009,평안도 / 평양부 / 강서현,平安道 / 平壤府 / 江西縣,5.0,평안도,강서현,江西縣,wda_40010001,평양부,986,1699,116,342,126,584,116,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,126,0,0,0,,江西,평안,평안_강서,125.45778372253692,38.93634386542022,280.31147319823503,204.15540945557967
wda_40010001_010,평안도 / 평양부 / 용강현,平安道 / 平壤府 / 龍岡縣,5.0,평안도,용강현,龍岡縣,wda_40010001,평양부,1724,2643,211,445,178,834,211,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,178,0,0,0,,龍岡,평안,평안_용강,125.407257348841,38.83008603270846,390.09708572924137,198.8032425076646
wda_40010002,평안도 / 안주목,平安道 / 安州牧,4.0,평안도,안주목,安州牧,wda_40010002,안주목,2690,8567,150,538,194,882,150,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,477,0,0,0,0,0,194,0,0,0,,安州,평안,평안_안주,125.64451150867536,39.543538732284325,673.5636866390705,249.4292926358289
wda_40010002_001,평안도 / 안주목 / 성천도호부,平安道 / 安州牧 / 成川都護府,5.0,평안도,성천도호부,成川都護府,wda_40010002,안주목,1068,2999,187,413,155,755,187,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,155,0,0,0,,成川,평안,평안_성천,126.3066158503395,39.19122719455959,1481.2052611671388,189.57852403221148
wda_40010002_002,평안도 / 안주목 / 숙천도호부,平安道 / 安州牧 / 肅川都護府,5.0,평안도,숙천도호부,肅川都護府,wda_40010002,안주목,1318,1855,122,307,139,568,122,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,139,0,0,0,,肅川,평안,평안_숙천,125.58874516256652,39.41302739125604,310.5556121431291,239.4633205419541
wda_40010002_003,평안도 / 안주목 / 자산군,平安道 / 安州牧 / 慈山郡,5.0,평안도,자산군,慈山郡,wda_40010002,안주목,591,1181,72,174,71,317,72,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,71,0,0,0,,慈山,평안,평안_자산,125.8783547240724,39.31874452160219,338.4598927162588,217.60375581404872
wda_40010002_004,평안도 / 안주목 / 순천군,平安道 / 安州牧 / 順川郡,5.0,평안도,순천군,順川郡,wda_40010002,안주목,602,1741,116,324,105,545,116,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,0,105,0,0,0,,順川,평안,평안_순천,126.24732893585016,39.522526755646695,950.4752076752484,226.10120472492065
wda_40010002_005,평안도 / 안주목 / 개천군,平安道 / 安州牧 / 价川郡,5.0,평안도,개천군,价川郡,wda_40010002,안주목,1200,5439,0,565,148,713,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,148,0,0,0,,价川,평안,평안_개천,125.96133215195822,39.65408951894039,812.3545033968985,248.34727302267308
wda_40010002_006,평안도 / 안주목 / 덕천군,平安道 / 安州牧 / 德川郡,5.0,평안도,덕천군,德川郡,wda_40010002,안주목,881,3716,0,458,97,555,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,97,0,0,0,,德川,평안,평안_덕천,126.33337190688827,39.8016130322244,842.665051843971,253.90572081534432
wda_40010002_007,평안도 / 안주목 / 영유현,平安道 / 安州牧 / 永柔縣,5.0,평안도,영유현,永柔縣,wda_40010002,안주목,816,2171,156,381,171,708,156,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,171,0,0,0,,永柔,평안,평안_영유,125.51971179257572,39.29606150662253,259.4161606878042,231.992150676491
wda_40010002_008,평안도 / 안주목 / 맹산현,平安道 / 安州牧 / 孟山縣,5.0,평안도,맹산현,孟山縣,wda_40010002,안주목,354,907,56,106,45,207,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,45,0,0,0,,孟山,평안,평안_맹산,126.59065061899128,39.66429048959945,722.3284917920828,234.6108628445099
wda_40010002_009,평안도 / 안주목 / 은산현,平安道 / 安州牧 / 殷山縣,5.0,평안도,은산현,殷山縣,wda_40010002,안주목,612,1200,76,157,77,310,76,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,77,0,0,0,,殷山,평안,평안_은산,126.04493746024151,39.451607978795614,453.3244896605611,224.76225627152337
wda_40010002_010,평안도 / 안주목 / 양덕현,平安道 / 安州牧 / 陽德縣,5.0,평안도,양덕현,陽德縣,wda_40010002,안주목,325,952,64,209,37,310,64,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,37,0,0,0,,陽德,평안,평안_양덕,126.69130643273613,39.277828212081786,1550.6650254875422,191.02440517155003
wda_40010003,평안도 / 의주목,平安道 / 義州牧,4.0,평안도,의주목,義州牧,wda_40010003,의주목,531,1498,0,357,0,357,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,,義州,평안,평안_의주,124.70415190973095,40.22412827305199,1119.0709194503725,358.1728381914789
wda_40010003_001,평안도 / 의주목 / 정주목,平安道 / 義州牧 / 定州牧,5.0,평안도,정주목,定州牧,wda_40010003,의주목,1033,5466,0,422,131,553,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,131,0,0,0,,定州,평안,평안_정주,125.16863824586234,39.8994554183828,1777.1338863447309,305.1190790612572
wda_40010003_002,평안도 / 의주목 / 인산군,平安道 / 義州牧 / 麟山郡,5.0,평안도,인산군,麟山郡,wda_40010003,의주목,138,323,0,46,8,54,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,8,0,0,0,,麟山,평안,평안_인산,124.47921802896671,40.03901431079238,111.81820033863188,354.0873501714321
wda_40010003_003,평안도 / 의주목 / 용천군,平安道 / 義州牧 / 龍川郡,5.0,평안도,용천군,龍川郡,wda_40010003,의주목,379,1132,0,112,45,157,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,45,0,0,0,,龍川,평안,평안_용천,124.49604581299351,39.92582740880243,351.8784980997443,343.52611508638745
wda_40010003_004,평안도 / 의주목 / 철산군,平安道 / 義州牧 / 鐵山郡,5.0,평안도,철산군,鐵山郡,wda_40010003,의주목,234,659,0,126,50,176,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,50,0,0,0,,鐵山,평안,평안_철산,124.66356352584144,39.75976782531598,477.3516236394644,319.76663067974374
wda_40010003_005,평안도 / 의주목 / 곽산군,平安道 / 義州牧 / 郭山郡,5.0,평안도,곽산군,郭山郡,wda_40010003,의주목,302,2481,0,158,47,205,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,47,0,0,0,,郭山,평안,평안_곽산,125.06648484038476,39.72129159025004,273.77773044630885,293.9402711871354
wda_40010003_006,평안도 / 의주목 / 수천군,平安道 / 義州牧 / 隨川郡,5.0,평안도,수천군,隨川郡,wda_40010003,의주목,527,3108,0,221,51,272,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,51,0,0,0,,隨川,평안,평안_수천,125.19270720658056,39.66407586360035,111.03740268200636,282.2106059326384
wda_40010003_007,평안도 / 의주목 / 선천군,平安道 / 義州牧 / 宣川郡,5.0,평안도,선천군,宣川郡,wda_40010003,의주목,528,4417,0,234,75,309,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,75,0,0,0,,宣川,평안,평안_선천,124.87505563794616,39.8043546526591,704.0182948969305,311.5972928811532
wda_40010003_008,평안도 / 의주목 / 가산군,平安道 / 義州牧 / 嘉山郡,5.0,평안도,가산군,嘉山郡,wda_40010003,의주목,473,1756,0,187,80,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,80,0,0,0,,嘉山,평안,평안_가산,125.45539483704624,39.716074428045445,323.5773286893964,274.4086733469441
wda_40010003_009,평안도 / 의주목 / 정녕현,平安道 / 義州牧 / 定寧縣,5.0,평안도,정녕현,定寧縣,wda_40010003,의주목,297,839,0,145,31,176,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,31,0,0,0,,定寧,평안,평안_정녕,124.78038112573977,40.09321220802324,672.9615259282291,342.3805602944712
wda_40010004,평안도 / 삭주도호부,平安道 / 朔州都護府,4.0,평안도,삭주도호부,朔州都護府,wda_40010004,삭주도호부,222,394,0,233,20,253,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,20,0,0,0,,朔州,평안,평안_삭주,125.19280365410592,40.24091479324834,1217.6398893669248,336.60497364732066
wda_40010004_001,평안도 / 삭주도호부 / 영변대도호부,平安道 / 朔州都護府 / 寧邊大都護府,5.0,평안도,영변대도호부,寧邊大都護府,wda_40010004,삭주도호부,1121,2906,50,556,208,814,50,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,532,0,0,0,0,0,208,0,0,0,,寧邊,평안,평안_영변,125.97116712201972,39.91321218337016,1795.3472924418747,274.894525984371
wda_40010004_002,평안도 / 삭주도호부 / 창성군,平安道 / 朔州都護府 / 昌城郡,5.0,평안도,창성군,昌城郡,wda_40010004,삭주도호부,335,2200,0,178,0,178,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,,昌城,평안,평안_창성,125.38012995337232,40.33262471201597,1392.3425923250616,338.03470217169166
wda_40010004_003,평안도 / 삭주도호부 / 벽동군,平安道 / 朔州都護府 / 碧潼郡,5.0,평안도,벽동군,碧潼郡,wda_40010004,삭주도호부,416,2726,0,360,0,360,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,,碧潼,평안,평안_벽동,125.52351693825794,40.54712685474186,1288.919376552105,354.6748021381096
wda_40010004_004,평안도 / 삭주도호부 / 운산군,平安道 / 朔州都護府 / 雲山郡,5.0,평안도,운산군,雲山郡,wda_40010004,삭주도호부,225,2763,0,150,55,205,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,55,0,0,0,,雲山,평안,평안_운산,125.76824452564992,40.101286742640205,945.3752872273326,300.73122830939803
wda_40010004_005,평안도 / 삭주도호부 / 박천군,平安道 / 朔州都護府 / 博川郡,5.0,평안도,박천군,博川郡,wda_40010004,삭주도호부,599,1035,15,158,80,253,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,80,0,0,0,,博川,평안,평안_박천,125.60455219305852,39.70533833402067,218.1225805915892,266.9005409245303
wda_40010004_006,평안도 / 삭주도호부 / 태천군,平安道 / 朔州都護府 / 泰川郡,5.0,평안도,태천군,泰川郡,wda_40010004,삭주도호부,278,615,0,145,69,214,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,69,0,0,0,,泰川,평안,평안_태천,125.50327308818846,39.922507249136274,647.7890031673014,292.42338825008574
wda_40010005,평안도 / 강계도호부,平安道 / 江界都護府,4.0,평안도,강계도호부,江界都護府,wda_40010005,강계도호부,604,4248,0,466,0,466,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,,江界,평안,평안_강계,126.5840265504052,40.80619758669726,5739.431961849332,360.02533313480444
wda_40010005_001,평안도 / 강계도호부 / 이산군,平安道 / 江界都護府 / 理山郡,5.0,평안도,이산군,理山郡,wda_40010005,강계도호부,577,1686,0,512,0,512,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,,理山,평안,평안_이산,125.89180280621808,40.53201775652398,2407.101417429745,342.2168057588946
wda_40010005_002,평안도 / 강계도호부 / 희천군,平安道 / 江界都護府 / 熙川郡,5.0,평안도,희천군,熙川郡,wda_40010005,강계도호부,319,1060,0,232,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,,熙川,평안,평안_희천,126.6152179495977,40.14117342040734,4849.326554857194,286.6052509957792
wda_40010005_003,평안도 / 강계도호부 / 여연군,平安道 / 江界都護府 / 閭延郡,5.0,평안도,여연군,閭延郡,wda_40010005,강계도호부,262,1573,0,172,0,172,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,,閭延,평안,평안_여연,126.94767189534844,41.67643360898981,326.9612017571926,454.5147604735313
wda_40010005_004,평안도 / 강계도호부 / 자성군,平安道 / 江界都護府 / 慈城郡,5.0,평안도,자성군,慈城郡,wda_40010005,강계도호부,405,2576,0,371,0,371,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,,慈城,평안,평안_자성,126.72258308238736,41.42302050034447,1320.0351965762677,427.1012280535358
wda_40010005_005,평안도 / 강계도호부 / 무창군,平安道 / 江界都護府 / 茂昌郡,5.0,평안도,무창군,茂昌郡,wda_40010005,강계도호부,127,291,0,127,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,,茂昌,평안,평안_무창,127.13518565346872,41.31823853663899,2565.4926935583358,415.1445327335725
wda_40010005_006,평안도 / 강계도호부 / 우예군,平安道 / 江界都護府 / 虞芮郡,5.0,평안도,우예군,虞芮郡,wda_40010005,강계도호부,77,331,0,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,,虞芮,평안,평안_우예,126.79117165971284,41.64132351328945,327.7529742382467,450.935486063649
wda_40010005_007,평안도 / 강계도호부 / 위원군,平安道 / 江界都護府 / 渭原郡,5.0,평안도,위원군,渭原郡,wda_40010005,강계도호부,217,1544,0,579,0,579,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,0,0,0,,渭原,평안,평안_위원,126.16730829918151,40.79845103162771,1309.254164159298,364.78771998771344
wda_40011001,함길도 / 함흥부,咸吉道 / 咸興府,4.0,함길도,함흥부,咸興府,wda_40011001,함흥부,3538,8913,0,736,150,886,0,0,0,76,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,,咸興,함경,함경_함흥,127.63886560152854,40.11497125995053,3970.581955958158,288.0840903830257
wda_40011001_001,함길도 / 함흥부 / 정평도호부,咸吉道 / 咸興府 / 定平都護府,5.0,함길도,정평도호부,定平都護府,wda_40011001,함흥부,811,3819,0,326,120,446,0,0,0,28,0,0,0,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,,定平,함경,함경_정평,127.24716978305813,39.857966507354746,979.059908375144,254.59722838047853
